order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI205482,O105632,P1079,1,417.67,0.15
OI205483,O117333,P1085,3,217.72,0.0
OI205485,O106302,P1005,2,224.82,0.0
OI205486,O112442,P1032,5,313.1,0.0
OI205487,O121033,P1146,1,54.34,0.1
OI205488,O104283,P1014,5,342.73,0.0
OI205489,O108345,P1091,5,167.6,0.15
OI205490,O120117,P1079,1,404.62,0.2
OI205491,O113728,P1166,1,98.63,0.0
OI205492,O114431,P1116,1,12.19,0.0
OI205493,O110662,P1043,3,226.51,0.0
OI205494,O102501,P1115,2,75.32,0.0
OI205495,O104899,P1059,5,320.06,0.05
OI205496,O109809,P1045,1,134.6,0.05
OI205497,O116457,P1070,5,80.75,0.05
OI205498,O120449,P1108,5,197.58,0.0
OI205499,O109877,P1088,1,125.72,0.1
OI205500,O106623,P1163,1,73.66,0.0
OI205501,O114200,P1161,2,91.36,0.1
OI205502,O113698,P1123,4,324.6,0.1
OI205503,O100762,P1066,1,184.67,0.0
OI205504,O117941,P1111,3,77.09,0.0
OI205505,O109878,P1011,2,352.17,0.25
OI205506,O102136,P1168,5,216.09,0.0
OI205507,O113361,P1110,5,268.25,0.15
OI205508,O103369,P1019,1,165.15,0.15
OI205509,O115607,P1152,2,110.0,0.05
OI205510,O107282,P1092,1,345.43,0.0
OI205511,O107633,P1093,3,214.94,0.0
OI205512,O102683,P1146,2,47.7,0.1
OI205513,O121655,P1048,2,156.96,0.1
OI205514,O110234,P1129,2,119.39,0.0
OI205515,O115616,P1020,3,101.64,0.15
OI205516,O106539,P1122,3,102.46,0.0
OI205517,O120499,P1140,3,122.48,0.25
OI205518,O118535,P1047,3,142.65,0.0
OI205519,O118601,P1124,1,262.97,0.1
OI205520,O100398,P1168,4,206.75,0.1
OI205521,O105297,P1158,1,33.86,0.0
OI205522,O116790,P1075,1,275.67,0.0
OI205523,O106271,P1108,5,200.16,0.0
OI205524,O111424,P1115,1,73.33,0.1
OI205525,O120512,P1079,1,420.75,0.0
OI205526,O106712,P1150,1,45.96,0.05
OI205527,O117447,P1079,2,402.76,0.1
OI205528,O115508,P1044,1,387.74,0.15
OI205529,O102625,P1165,4,304.92,0.0
OI205530,O120452,P1107,1,365.41,0.05
OI205531,O117483,P1011,2,361.32,0.1
OI205532,O111921,P1089,2,32.76,0.05
OI205533,O119401,P1143,5,63.79,0.0
OI205534,O102360,P1014,2,355.14,0.0
OI205535,O101102,P1069,1,99.58,0.0
OI205536,O107727,P1137,1,166.04,0.0
OI205537,O107787,P1111,4,71.65,0.05
OI205538,O118280,P1045,2,135.52,0.2
OI205539,O114758,P1082,2,315.65,0.05
OI205540,O113980,P1133,2,130.7,0.15
OI205541,O117051,P1097,2,269.57,0.0
OI205542,O117089,P1010,3,55.1,0.2
OI205543,O110734,P1130,1,233.38,0.1
OI205544,O113947,P1139,2,280.3,0.1
OI205545,O102061,P1032,1,311.33,0.0
OI205546,O119570,P1158,3,31.25,0.1
OI205547,O115213,P1167,4,149.06,0.0
OI205548,O118487,P1153,4,160.81,0.05
OI205549,O112182,P1105,4,209.22,0.0
OI205550,O100010,P1072,2,18.29,0.0
OI205551,O117017,P1114,1,13.17,0.1
OI205552,O103015,P1006,1,254.08,0.1
OI205553,O115161,P1009,3,300.76,0.25
OI205554,O120094,P1167,3,148.46,0.0
OI205555,O101740,P1017,1,55.39,0.0
OI205556,O104646,P1169,2,297.09,0.0
OI205557,O111117,P1080,1,132.25,0.05
OI205558,O117425,P1027,1,104.07,0.0
OI205559,O100179,P1134,5,66.44,0.05
OI205560,O119931,P1025,1,275.56,0.2
OI205561,O114699,P1013,3,181.34,0.25
OI205562,O103075,P1066,1,182.59,0.15
OI205563,O115338,P1111,1,72.56,0.0
OI205564,O103585,P1032,4,311.33,0.05
OI205565,O118310,P1135,5,22.04,0.0
OI205566,O109853,P1096,5,169.4,0.0
OI205567,O112824,P1166,4,110.15,0.15
OI205568,O118626,P1170,1,186.09,0.0
OI205569,O119386,P1156,3,347.48,0.25
OI205570,O104070,P1007,1,148.98,0.0
OI205571,O110087,P1164,3,239.44,0.05
OI205572,O109339,P1023,1,21.39,0.0
OI205573,O106861,P1115,2,72.08,0.0
OI205574,O110131,P1141,1,211.05,0.1
OI205575,O113052,P1076,2,255.62,0.15
OI205576,O115392,P1112,1,137.95,0.0
OI205577,O106025,P1044,1,421.63,0.2
OI205578,O102166,P1070,1,81.3,0.15
OI205579,O105162,P1107,1,346.2,0.0
OI205580,O115771,P1109,2,209.2,0.1
OI205581,O119601,P1084,3,127.32,0.0
OI205582,O103194,P1037,1,75.84,0.15
OI205583,O104136,P1085,4,208.61,0.0
OI205584,O110593,P1179,2,130.89,0.05
OI205585,O109764,P1057,4,88.86,0.1
OI205586,O105416,P1035,2,77.36,0.25
OI205587,O104249,P1030,2,274.14,0.15
OI205588,O109504,P1028,1,130.24,0.0
OI205589,O112984,P1141,1,230.47,0.0
OI205590,O112707,P1120,4,286.95,0.15
OI205591,O102154,P1040,4,235.79,0.05
OI205592,O102101,P1141,4,204.51,0.0
OI205593,O104833,P1178,4,87.12,0.1
OI205594,O110086,P1056,1,343.5,0.05
OI205595,O108412,P1004,3,143.6,0.0
OI205596,O104691,P1001,4,53.64,0.0
OI205597,O107952,P1081,2,361.95,0.05
OI205598,O106541,P1016,5,110.74,0.25
OI205599,O120886,P1119,5,332.64,0.2
OI205600,O116356,P1039,4,335.16,0.05
OI205601,O102495,P1133,1,118.02,0.25
OI205602,O112072,P1146,3,51.74,0.15
OI205603,O115172,P1091,1,169.62,0.15
OI205604,O104393,P1047,1,141.11,0.0
OI205605,O102833,P1153,4,160.78,0.1
OI205606,O105882,P1067,1,385.0,0.0
OI205607,O121012,P1110,2,252.78,0.05
OI205608,O106052,P1046,1,257.66,0.15
OI205609,O117121,P1079,3,400.28,0.15
OI205610,O120536,P1005,1,203.26,0.0
OI205611,O108994,P1146,1,52.83,0.05
OI205612,O117995,P1015,1,334.2,0.15
OI205613,O102364,P1086,4,73.28,0.05
OI205614,O120931,P1039,2,318.07,0.2
OI205615,O102659,P1137,5,157.17,0.1
OI205616,O108960,P1148,2,275.22,0.05
OI205617,O120663,P1122,1,108.72,0.0
OI205618,O103748,P1082,4,342.15,0.1
OI205619,O109991,P1154,4,237.46,0.1
OI205620,O109894,P1018,4,249.09,0.0
OI205621,O120399,P1141,1,208.29,0.05
OI205622,O121873,P1124,4,256.99,0.1
OI205623,O115091,P1067,5,362.97,0.0
OI205624,O117704,P1161,3,90.94,0.0
OI205625,O110186,P1151,1,27.46,0.15
OI205626,O102664,P1175,5,240.7,0.05
OI205627,O109377,P1070,1,81.22,0.0
OI205628,O100345,P1118,4,170.04,0.0
OI205629,O107825,P1088,5,115.92,0.15
OI205630,O119693,P1102,3,280.86,0.0
OI205631,O113375,P1035,1,82.71,0.15
OI205632,O115309,P1081,1,370.76,0.05
OI205633,O104375,P1008,3,17.53,0.1
OI205634,O120727,P1145,1,200.35,0.25
OI205635,O107954,P1152,1,105.81,0.2
OI205636,O111912,P1107,1,338.23,0.0
OI205637,O109382,P1070,2,82.58,0.0
OI205638,O103130,P1102,1,279.95,0.1
OI205639,O103480,P1135,1,22.14,0.15
OI205640,O109813,P1006,2,258.27,0.1
OI205641,O120380,P1143,1,68.0,0.25
OI205642,O117384,P1086,2,77.9,0.0
OI205643,O110065,P1049,3,207.44,0.0
OI205644,O111870,P1164,2,231.5,0.0
OI205645,O104265,P1034,3,449.01,0.0
OI205646,O112772,P1111,1,73.63,0.05
OI205647,O107401,P1152,2,103.69,0.1
OI205648,O109086,P1171,3,364.2,0.2
OI205649,O100737,P1177,4,25.37,0.2
OI205650,O103079,P1087,5,251.6,0.0
OI205651,O103316,P1102,2,294.82,0.15
OI205652,O120751,P1103,3,144.69,0.05
OI205653,O108392,P1114,4,14.44,0.2
OI205654,O110084,P1012,3,166.33,0.05
OI205655,O111116,P1076,2,241.41,0.05
OI205656,O106897,P1130,4,236.39,0.15
OI205657,O115815,P1072,4,19.96,0.0
OI205658,O103696,P1106,4,23.15,0.2
OI205659,O103795,P1023,5,22.01,0.0
OI205660,O100237,P1058,3,220.57,0.1
OI205661,O101481,P1054,1,95.03,0.05
OI205662,O105483,P1021,5,390.4,0.0
OI205663,O107394,P1027,1,101.36,0.0
OI205664,O111949,P1079,4,402.47,0.05
OI205665,O115923,P1172,1,152.84,0.2
OI205666,O121212,P1154,1,248.93,0.05
OI205667,O102462,P1042,3,337.86,0.1
OI205669,O105345,P1115,1,80.11,0.1
OI205670,O107136,P1014,1,353.26,0.15
OI205671,O113662,P1025,5,258.0,0.0
OI205672,O121005,P1042,2,333.3,0.05
OI205673,O114520,P1037,3,73.43,0.05
OI205674,O102761,P1064,3,223.42,0.1
OI205675,O119410,P1141,1,228.5,0.15
OI205676,O111444,P1085,3,208.48,0.0
OI205677,O118575,P1149,4,15.3,0.05
OI205678,O105493,P1118,2,169.98,0.1
OI205679,O104205,P1101,3,297.77,0.0
OI205680,O102539,P1017,2,53.82,0.15
OI205681,O109716,P1075,5,281.67,0.05
OI205682,O119655,P1053,5,293.21,0.05
OI205683,O116142,P1038,4,42.29,0.0
OI205684,O107946,P1125,3,142.54,0.0
OI205685,O103674,P1010,4,56.52,0.0
OI205686,O102360,P1042,1,324.27,0.05
OI205687,O101880,P1033,2,78.09,0.0
OI205688,O112710,P1134,5,66.24,0.05
OI205689,O120236,P1023,3,21.23,0.0
OI205690,O114514,P1097,3,280.17,0.0
OI205691,O107505,P1138,4,323.47,0.2
OI205692,O104285,P1163,1,69.03,0.15
OI205693,O114343,P1065,1,211.87,0.1
OI205694,O111391,P1044,3,400.22,0.05
OI205695,O114047,P1001,0,50.88,0.0
OI205696,O111549,P1019,3,171.49,0.15
OI205697,O115801,P1101,2,306.58,0.1
OI205699,O111045,P1164,1,225.1,0.1
OI205700,O106358,P1062,1,206.82,0.0
OI205701,O113831,P1033,1,84.55,0.0
OI205702,O111383,P1160,1,248.32,0.15
OI205703,O117344,P1134,1,67.22,0.0
OI205704,O119077,P1004,1,142.88,0.0
OI205705,O110411,P1004,1,147.62,0.2
OI205706,O115296,P1000,1,31.92,0.0
OI205707,O111820,P1071,2,15.56,0.0
OI205708,O116267,P1171,2,377.45,0.2
OI205709,O117706,P1132,2,189.87,0.05
OI205710,O100478,P1071,5,14.66,0.1
OI205711,O103417,P1010,5,61.55,0.0
OI205712,O106527,P1031,5,38.5,0.1
OI205713,O111747,P1055,4,92.23,0.0
OI205714,O108997,P1019,1,154.64,0.0
OI205715,O109322,P1166,1,107.05,0.0
OI205716,O106967,P1163,4,65.84,0.0
OI205717,O114593,P1026,2,191.26,0.1
OI205718,O106667,P1037,5,74.21,0.2
OI205719,O117234,P1100,2,279.06,0.15
OI205720,O107086,P1027,1,101.23,0.1
OI205721,O106762,P1171,1,354.19,0.15
OI205722,O106128,P1072,2,18.74,0.1
OI205723,O114206,P1049,2,200.74,0.1
OI205724,O106968,P1127,3,383.0,0.0
OI205725,O116550,P1146,1,52.71,0.15
OI205726,O112403,P1069,1,103.64,0.05
OI205727,O105038,P1151,2,26.79,0.05
OI205728,O100324,P1024,1,16.08,0.15
OI205729,O100852,P1005,2,209.37,0.1
OI205730,O107412,P1043,1,241.62,0.0
OI205731,O115041,P1059,2,309.62,0.0
OI205732,O104262,P1115,1,77.19,0.1
OI205733,O121175,P1165,1,281.88,0.05
OI205734,O111946,P1164,4,248.2,0.0
OI205735,O109263,P1087,1,249.32,0.1
OI205736,O107942,P1059,2,311.39,0.1
OI205737,O100542,P1115,2,76.84,0.05
OI205738,O115286,P1042,1,339.59,0.1
OI205739,O118041,P1160,2,250.83,0.2
OI205740,O102106,P1163,2,69.52,0.0
OI205741,O119908,P1026,3,187.7,0.05
OI205742,O114495,P1057,2,86.88,0.1
OI205743,O102076,P1023,1,21.25,0.1
OI205744,O103862,P1025,3,269.35,0.05
OI205745,O101735,P1005,4,210.83,0.15
OI205746,O116863,P1054,2,101.12,0.2
OI205747,O111880,P1005,5,207.69,0.25
OI205748,O104079,P1119,1,345.53,0.0
OI205749,O101532,P1039,4,342.64,0.0
OI205750,O116979,P1128,1,343.42,0.0
OI205751,O111473,P1168,1,197.68,0.0
OI205752,O121134,P1089,2,30.7,0.05
OI205753,O120774,P1051,5,62.23,0.15
OI205754,O108743,P1109,2,225.91,0.0
OI205755,O110722,P1054,2,95.73,0.05
OI205756,O106578,P1088,1,130.65,0.15
OI205757,O111149,P1105,2,190.72,0.05
OI205758,O105859,P1161,1,100.04,0.0
OI205759,O112167,P1156,1,376.03,0.0
OI205760,O114698,P1116,2,12.09,0.25
OI205761,O104679,P1148,4,254.25,0.15
OI205762,O107857,P1123,3,290.24,0.15
OI205763,O102720,P1007,4,142.61,0.1
OI205764,O106574,P1113,1,184.48,0.15
OI205765,O116122,P1123,1,321.61,0.1
OI205766,O102844,P1012,2,160.34,0.15
OI205767,O103859,P1038,2,44.87,0.25
OI205768,O104015,P1060,1,147.14,0.05
OI205769,O102486,P1030,2,287.41,0.05
OI205770,O116620,P1060,2,135.68,0.1
OI205771,O110660,P1116,5,12.62,0.25
OI205772,O108517,P1143,2,65.76,0.0
OI205773,O108015,P1026,1,192.29,0.0
OI205774,O103262,P1051,3,61.48,0.1
OI205776,O111702,P1060,1,134.97,0.05
OI205777,O109501,P1043,1,216.85,0.2
OI205778,O109823,P1057,1,89.74,0.1
OI205779,O118649,P1011,2,342.3,0.2
OI205780,O112266,P1023,2,23.37,0.1
OI205781,O106543,P1159,3,97.16,0.1
OI205782,O115828,P1149,2,16.66,0.05
OI205783,O114805,P1072,5,18.56,0.05
OI205784,O115692,P1159,5,101.76,0.0
OI205785,O109540,P1150,1,50.57,0.0
OI205786,O121695,P1120,1,268.59,0.0
OI205787,O115766,P1143,5,65.53,0.1
OI205788,O120414,P1027,5,98.31,0.0
OI205789,O111610,P1015,2,322.23,0.1
OI205790,O120648,P1050,1,78.48,0.2
OI205791,O105315,P1066,3,185.8,0.0
OI205792,O116912,P1001,2,55.06,0.1
OI205793,O106263,P1027,4,109.92,0.15
OI205794,O121761,P1045,5,139.85,0.0
OI205795,O111329,P1069,2,96.68,0.05
OI205796,O109299,P1121,1,196.93,0.25
OI205797,O114985,P1175,5,254.09,0.0
OI205798,O109056,P1093,4,198.61,0.0
OI205799,O116711,P1062,1,200.9,0.0
OI205800,O102183,P1047,2,140.12,0.0
OI205801,O101320,P1061,4,457.76,0.2
OI205802,O104826,P1052,2,182.15,0.0
OI205803,O105472,P1164,3,242.58,0.0
OI205804,O109561,P1024,1,16.14,0.1
OI205805,O101395,P1126,1,226.17,0.05
OI205806,O111216,P1136,5,56.71,0.0
OI205807,O120212,P1149,2,16.16,0.05
OI205808,O112233,P1111,2,68.62,0.1
OI205809,O117475,P1096,1,171.56,0.05
OI205810,O108992,P1046,1,257.1,0.0
OI205811,O103734,P1074,2,170.26,0.15
OI205812,O114449,P1070,1,87.84,0.25
OI205813,O102520,P1136,2,60.67,0.1
OI205814,O109328,P1144,2,212.14,0.0
OI205815,O111217,P1048,5,152.37,0.0
OI205816,O112095,P1075,2,294.41,0.05
OI205817,O102047,P1131,4,27.79,0.0
OI205818,O120702,P1168,3,196.68,0.05
OI205819,O107552,P1062,5,191.28,0.0
OI205820,O111435,P1142,3,396.56,0.0
OI205821,O114843,P1151,1,25.81,0.0
OI205822,O120671,P1068,1,156.02,0.0
OI205823,O111231,P1026,1,187.28,0.0
OI205824,O113683,P1077,2,395.07,0.0
OI205825,O105776,P1028,1,137.27,0.0
OI205826,O105066,P1010,2,60.01,0.1
OI205827,O104090,P1036,3,244.64,0.0
OI205828,O101098,P1106,4,22.08,0.1
OI205829,O109046,P1081,4,336.91,0.1
OI205830,O103856,P1160,1,259.72,0.0
OI205832,O113647,P1152,2,116.94,0.0
OI205833,O118209,P1042,5,330.46,0.1
OI205834,O109266,P1001,2,50.87,0.0
OI205835,O119050,P1087,2,269.82,0.05
OI205836,O110494,P1172,4,146.62,0.1
OI205837,O103798,P1133,2,117.68,0.25
OI205838,O121799,P1166,2,108.66,0.0
OI205839,O102438,P1099,5,215.96,0.05
OI205840,O111986,P1070,1,82.35,0.1
OI205841,O114571,P1119,1,372.84,0.0
OI205842,O106775,P1085,1,214.97,0.0
OI205843,O105539,P1093,2,213.36,0.1
OI205844,O107719,P1075,1,292.49,0.2
OI205845,O113457,P1044,2,412.47,0.2
OI205846,O101735,P1160,1,239.39,0.0
OI205847,O118030,P1026,1,181.52,0.15
OI205848,O120713,P1020,2,99.04,0.15
OI205849,O110981,P1106,4,20.97,0.1
OI205850,O116542,P1061,1,428.56,0.0
OI205851,O104582,P1040,2,237.2,0.0
OI205852,O105046,P1125,1,148.55,0.1
OI205853,O108912,P1143,3,68.14,0.15
OI205854,O111863,P1019,1,169.04,0.0
OI205855,O115244,P1002,1,222.65,0.0
OI205856,O118021,P1143,1,68.55,0.1
OI205857,O105052,P1103,3,144.59,0.05
OI205858,O112182,P1145,1,215.92,0.1
OI205859,O100538,P1087,4,270.69,0.2
OI205860,O106233,P1147,1,234.22,0.0
OI205861,O119240,P1157,1,168.18,0.1
OI205862,O106954,P1089,1,28.98,0.0
OI205863,O109366,P1015,1,333.81,0.05
OI205864,O115242,P1023,4,22.51,0.1
OI205865,O103532,P1128,2,323.6,0.0
OI205866,O114711,P1166,1,108.9,0.0
OI205867,O116382,P1039,5,334.05,0.0
OI205868,O119846,P1073,1,298.75,0.2
OI205869,O109583,P1034,1,451.21,0.05
OI205871,O114014,P1118,5,179.77,0.1
OI205872,O112518,P1140,1,136.31,0.2
OI205873,O110030,P1175,2,256.66,0.0
OI205874,O100152,P1088,2,123.09,0.05
OI205875,O116598,P1179,1,130.78,0.15
OI205876,O121471,P1099,3,218.47,0.0
OI205877,O111513,P1063,1,175.35,0.0
OI205878,O101722,P1135,1,20.51,0.2
OI205879,O103508,P1121,1,214.54,0.1
OI205880,O108121,P1102,1,300.37,0.0
OI205881,O116511,P1013,2,181.32,0.1
OI205882,O111813,P1108,2,200.55,0.2
OI205883,O117550,P1131,2,27.17,0.0
OI205884,O119791,P1102,3,277.78,0.1
OI205885,O109514,P1140,1,135.2,0.0
OI205886,O105494,P1001,4,50.77,0.0
OI205887,O112076,P1078,3,204.15,0.15
OI205888,O114367,P1080,2,136.16,0.0
OI205889,O120260,P1154,1,230.43,0.05
OI205890,O107752,P1038,2,42.03,0.0
OI205891,O107733,P1144,2,215.64,0.15
OI205892,O100279,P1064,5,228.4,0.0
OI205893,O121379,P1120,1,256.66,0.05
OI205894,O104608,P1125,2,131.13,0.0
OI205895,O108766,P1149,1,16.07,0.1
OI205896,O121791,P1130,2,236.38,0.15
OI205897,O113248,P1019,4,167.58,0.05
OI205898,O113449,P1146,1,50.32,0.0
OI205899,O121869,P1144,4,200.03,0.05
OI205900,O111796,P1003,5,270.5,0.1
OI205901,O103086,P1125,1,136.56,0.0
OI205902,O105967,P1035,1,78.69,0.0
OI205903,O105548,P1007,2,139.07,0.25
OI205904,O108968,P1109,1,224.9,0.0
OI205905,O107890,P1066,2,192.49,0.05
OI205906,O105337,P1127,1,407.65,0.0
OI205907,O116344,P1028,3,129.46,0.0
OI205908,O105295,P1134,3,62.65,0.0
OI205909,O120077,P1079,5,423.69,0.05
OI205910,O117320,P1041,1,134.26,0.15
OI205911,O120070,P1134,5,61.23,0.15
OI205912,O105651,P1116,2,12.12,0.15
OI205913,O100158,P1008,2,17.08,0.15
OI205914,O100395,P1025,3,276.73,0.0
OI205915,O119160,P1096,2,177.7,0.0
OI205916,O119297,P1145,1,209.32,0.0
OI205917,O120277,P1135,1,20.12,0.15
OI205918,O106617,P1028,5,133.16,0.25
OI205919,O106782,P1037,1,75.37,0.1
OI205920,O105168,P1152,5,110.84,0.05
OI205921,O118855,P1050,3,74.01,0.15
OI205922,O104399,P1018,1,258.28,0.15
OI205923,O114252,P1136,3,57.71,0.15
OI205924,O107076,P1014,2,330.3,0.1
OI205925,O103161,P1120,1,272.4,0.0
OI205926,O101311,P1070,1,88.78,0.0
OI205927,O104677,P1011,1,368.22,0.2
OI205928,O116533,P1018,1,275.32,0.15
OI205929,O112367,P1165,5,302.61,0.1
OI205930,O118214,P1044,2,394.67,0.1
OI205931,O113971,P1170,1,185.48,0.2
OI205932,O114476,P1061,5,462.11,0.05
OI205933,O116834,P1059,3,338.5,0.25
OI205934,O109266,P1083,3,107.05,0.0
OI205935,O107359,P1129,5,125.12,0.1
OI205936,O112076,P1039,1,303.94,0.2
OI205937,O113203,P1125,3,134.52,0.05
OI205938,O119185,P1109,2,214.97,0.1
OI205939,O108710,P1076,2,241.51,0.0
OI205940,O120712,P1102,4,268.92,0.0
OI205941,O103183,P1036,4,223.92,0.15
OI205942,O116556,P1176,4,191.26,0.0
OI205943,O109387,P1117,3,168.46,0.15
OI205944,O105513,P1041,1,121.37,0.1
OI205945,O115057,P1042,2,325.88,0.0
OI205946,O114982,P1094,5,140.06,0.1
OI205947,O115220,P1074,4,178.28,0.0
OI205948,O109180,P1057,1,80.0,0.1
OI205949,O109632,P1169,3,294.67,0.0
OI205950,O121375,P1123,2,296.97,0.2
OI205951,O110260,P1021,2,432.75,0.05
OI205952,O114382,P1004,1,134.3,0.05
OI205953,O121387,P1034,2,428.77,0.1
OI205954,O117313,P1113,1,179.5,0.05
OI205955,O119888,P1042,5,303.27,0.0
OI205956,O121565,P1100,2,256.18,0.0
OI205957,O121233,P1126,1,220.96,0.1
OI205958,O120591,P1041,1,118.85,0.0
OI205959,O113939,P1073,2,302.11,0.1
OI205960,O118959,P1170,3,183.68,0.15
OI205962,O112077,P1088,5,127.99,0.2
OI205963,O104571,P1179,1,120.69,0.0
OI205964,O113415,P1154,1,238.38,0.0
OI205965,O108803,P1168,5,218.12,0.15
OI205966,O109812,P1012,1,156.24,0.1
OI205967,O116768,P1091,2,170.08,0.0
OI205968,O112800,P1058,1,215.94,0.1
OI205969,O117644,P1154,4,235.09,0.2
OI205970,O113625,P1106,1,22.97,0.1
OI205971,O115917,P1000,4,29.77,0.05
OI205972,O108350,P1160,2,239.14,0.0
OI205973,O108660,P1043,4,212.45,0.0
OI205974,O106741,P1153,2,173.33,0.1
OI205975,O113806,P1004,2,148.12,0.15
OI205976,O104930,P1108,1,216.08,0.0
OI205977,O101124,P1093,1,195.29,0.1
OI205978,O103832,P1099,4,214.67,0.05
OI205979,O110961,P1045,1,147.2,0.0
OI205980,O106333,P1024,2,16.23,0.0
OI205981,O106637,P1057,3,89.11,0.1
OI205982,O104020,P1099,2,220.54,0.1
OI205983,O114668,P1029,3,81.8,0.15
OI205984,O100236,P1029,1,76.31,0.0
OI205985,O100874,P1041,1,122.38,0.0
OI205986,O121725,P1107,3,342.15,0.25
OI205988,O100325,P1065,4,212.6,0.0
OI205989,O113341,P1159,3,99.06,0.0
OI205990,O103911,P1009,2,322.36,0.2
OI205991,O120015,P1137,5,170.68,0.0
OI205992,O101767,P1116,1,11.53,0.1
OI205993,O116320,P1145,2,215.68,0.1
OI205994,O114227,P1163,4,67.4,0.1
OI205995,O104456,P1035,2,78.12,0.1
OI205996,O119469,P1088,4,129.94,0.0
OI205997,O120011,P1154,2,230.29,0.15
OI205998,O104853,P1004,3,132.42,0.0
OI205999,O101732,P1089,1,29.03,0.05
OI206000,O107636,P1108,2,203.06,0.15
OI206001,O111565,P1036,2,244.25,0.0
OI206002,O120365,P1049,3,215.36,0.25
OI206003,O107379,P1157,4,176.62,0.15
OI206004,O115549,P1118,5,164.52,0.0
OI206005,O113789,P1107,1,341.37,0.2
OI206006,O102976,P1020,4,97.59,0.0
OI206007,O104636,P1041,2,129.2,0.1
OI206008,O115356,P1065,4,205.74,0.25
OI206009,O118337,P1143,2,68.04,0.0
OI206010,O107604,P1133,2,114.74,0.1
OI206011,O105483,P1155,5,107.76,0.05
OI206012,O121577,P1075,1,307.28,0.1
OI206013,O109812,P1127,2,404.79,0.1
OI206014,O111282,P1093,2,212.46,0.0
OI206015,O121185,P1165,3,271.66,0.15
OI206016,O109379,P1146,5,50.07,0.15
OI206017,O103348,P1177,2,23.36,0.05
OI206018,O102789,P1164,1,242.54,0.0
OI206019,O111712,P1122,3,108.08,0.0
OI206020,O118077,P1129,1,121.86,0.1
OI206021,O107891,P1000,3,31.68,0.1
OI206022,O116713,P1163,5,69.79,0.0
OI206023,O116256,P1018,2,274.75,0.2
OI206024,O108271,P1049,3,192.66,0.0
OI206025,O113752,P1045,1,146.02,0.1
OI206026,O105874,P1179,1,117.85,0.15
OI206027,O111438,P1162,1,97.53,0.05
OI206028,O112163,P1107,2,330.49,0.1
OI206029,O116336,P1005,2,205.98,0.2
OI206030,O103154,P1155,2,100.62,0.0
OI206031,O116788,P1096,1,176.72,0.15
OI206032,O114029,P1155,2,102.19,0.1
OI206033,O120296,P1075,5,292.26,0.15
OI206034,O100524,P1130,1,237.11,0.0
OI206036,O107377,P1164,2,244.37,0.0
OI206037,O111244,P1140,5,130.94,0.0
OI206038,O103005,P1032,2,297.66,0.05
OI206039,O119786,P1052,1,185.95,0.05
OI206040,O114500,P1178,3,90.75,0.05
OI206041,O111129,P1117,1,159.25,0.0
OI206042,O100382,P1143,4,68.11,0.0
OI206043,O110386,P1109,1,226.45,0.0
OI206044,O106671,P1142,1,399.07,0.05
OI206045,O117449,P1139,1,279.68,0.1
OI206046,O114496,P1147,2,217.35,0.1
OI206047,O106485,P1072,2,17.99,0.15
OI206048,O108946,P1009,1,320.95,0.0
OI206049,O121317,P1070,1,82.4,0.1
OI206050,O110063,P1121,5,195.56,0.1
OI206051,O102915,P1137,1,158.64,0.15
OI206052,O117311,P1108,5,210.94,0.15
OI206053,O107314,P1085,1,233.07,0.0
OI206054,O106395,P1130,2,240.98,0.05
OI206055,O108755,P1106,3,21.72,0.0
OI206056,O121213,P1018,1,258.99,0.0
OI206057,O104013,P1087,5,266.22,0.0
OI206058,O107185,P1022,5,73.72,0.0
OI206059,O106231,P1087,4,267.19,0.25
OI206060,O106845,P1134,1,61.63,0.2
OI206061,O112610,P1129,1,134.22,0.0
OI206062,O102500,P1003,1,248.18,0.15
OI206063,O117993,P1102,4,273.31,0.05
OI206064,O112718,P1054,5,101.72,0.1
OI206065,O117558,P1025,2,249.64,0.0
OI206066,O115358,P1098,2,110.92,0.05
OI206067,O104638,P1065,4,188.33,0.2
OI206068,O119601,P1151,1,26.6,0.1
OI206069,O116269,P1171,4,368.83,0.25
OI206070,O114737,P1171,1,350.14,0.1
OI206072,O105155,P1117,2,161.29,0.1
OI206073,O111925,P1033,1,86.67,0.0
OI206074,O104174,P1031,3,34.65,0.0
OI206075,O119542,P1085,5,235.35,0.2
OI206076,O121216,P1142,2,421.35,0.0
OI206077,O117719,P1018,1,274.93,0.0
OI206078,O110809,P1141,1,208.5,0.25
OI206079,O116791,P1065,1,200.47,0.15
OI206080,O104813,P1172,1,158.37,0.0
OI206081,O108334,P1080,3,135.17,0.1
OI206082,O111824,P1006,5,284.48,0.05
OI206083,O121875,P1047,1,133.68,0.0
OI206084,O107164,P1141,2,230.06,0.0
OI206085,O106293,P1123,2,302.29,0.0
OI206086,O103468,P1025,1,276.86,0.05
OI206087,O119142,P1166,1,99.69,0.15
OI206088,O103201,P1144,4,204.61,0.0
OI206089,O100220,P1141,2,212.92,0.0
OI206090,O108943,P1131,3,28.1,0.0
OI206091,O105604,P1076,1,246.28,0.15
OI206092,O100225,P1093,2,197.39,0.25
OI206093,O112234,P1117,3,159.07,0.0
OI206094,O114229,P1125,2,134.1,0.1
OI206095,O114126,P1016,1,111.81,0.1
OI206096,O102166,P1170,1,187.79,0.0
OI206097,O118937,P1109,5,209.8,0.25
OI206098,O107596,P1032,4,300.85,0.1
