order_id,customer_id,order_date,payment_method,sales_channel,order_status,shipping_city,shipping_fee
O106096,C10350,2025-01-11 00:00:00,Card,Mobile App,Completed,HRAZDAN,0.0
O106097,C11529,2025-01-29 00:00:00,CARD,Mobile App,Shipped,Yerevan,6.0
O106098,C12242,2025-02-12 00:00:00,Card,Mobile App,Shipped,Etchmiadzin,6.0
O106099,C13258,2025-06-10 00:00:00,  PayPal  ,Marketplace,Completed,Abovyan,0.0
O106100,C11473,2025-11-05 00:00:00,CASH,Social Media,Completed,Kapan,0.0
O106101,C10495,2025-06-02 00:00:00,Card,Mobile App,Completed,"""gyumri""",0.0
O106102,C12562,2025-02-02 00:00:00,"CARD,",Website,Completed,Artashat,2.5
O106103,C12743,2025-07-28 00:00:00,"""""Card""""",Marketplace,Pending,Kapan,8.5
O106104,C11870,2025-07-06 00:00:00,PAYPAL,Website,Completed,Hrazdan,2.5
O106105,C10272,2025-12-10 00:00:00,  CARD  ,Mobile App,Completed,gyumri,8.5
O106106,C12927,2025-12-03 00:00:00,#appLE pay,Mobile App,Shipped,Yev.,0.0
O106107,C12099,2025-02-16 00:00:00,card,Social Media,Pending,#Hrazdan,8.5
O106108,C10262,2025-07-23 00:00:00,paypal,Social Media,Completed,DiLIjaN,0.0
O106109,C13439,2025-03-13 00:00:00,Card,Marketplace,Completed,HRAZDAN,0.0
O106110,C12180,2025-05-01 00:00:00,Card,Website,Shipped,vanadzor,8.5
O106111,C13041,2025-02-27 00:00:00,Card,Mobile App,Completed,Artashat,0.0
O106112,C13296,2025-10-20 00:00:00,  Bank Transfer  ,Website,Shipped,#Dilijan,8.5
O106113,C12357,2025-09-14 00:00:00,"""""Card""""",Marketplace,Cancelled,yerevan city,4.5
O106114,C11596,2025-03-03 00:00:00,Card,Mobile App,Completed,#Hrazdan,6.0
O106115,C12063,2025-09-25 00:00:00,PayPal,Marketplace,Completed,"""""abovyan""""",8.5
O106116,C11764,2025-12-07 00:00:00,  CARD  ,Website,Cancelled,"GYm,",4.5
O106117,C10194,2025-10-25 00:00:00,Card,Website,Completed,  YEREVAN  ,6.0
O106118,C11786,2025-09-26 00:00:00,PayPal,Mobile App,Completed,  DIliJan  ,2.5
O106119,C11466,2025-05-09 00:00:00,Cash,Website,Shipped,Abovyan,6.0
O106120,C12350,2025-09-12 00:00:00,paYpAl,Website,Shipped,ETCHMIADZIN,2.5
O106121,C11071,2025-02-16 00:00:00,CARD,Website,Completed,'armavir',0.0
O106122,C11770,2025-05-02 00:00:00,"Card,",Social Media,Completed,dilijan,0.0
O106123,C11144,2025-11-04 00:00:00,"""""Card""""",Mobile App,Pending,GYUMRI,2.5
O106124,C11522,2025-03-04 00:00:00,pAyPaL,Mobile App,Cancelled,  Gyumri  ,0.0
O106125,C10831,2025-06-10 00:00:00,"PayPal,",Website,Cancelled,Etchmiadzin,6.0
O106126,C10561,2025-06-18 00:00:00,apple pay,Website,Completed,Abovyan,4.5
O106127,C10040,2025/13/45,#Card,Website,Completed,"""""Dilijan""""",2.5
O106128,C11479,2025-07-19 00:00:00,PayPal,Mobile App,Cancelled,"""""Artashat""""",0.0
O106129,C12581,2025-05-01 00:00:00,Card,Marketplace,Completed,Abovyan,8.5
O106130,C10370,2025-08-05 00:00:00,carD.,Website,Pending,"Gyumri,",6.0
O106131,C11205,2025-04-22 00:00:00,PayPal,Website,Pending,Yerevan,2.5
O106132,C12564,2025-03-15 00:00:00,Card,Website,Completed,eTcHMIadZin,4.5
O106133,C10656,2025-02-24 00:00:00,Card,Mobile App,Pending,"""""YeREVaN""""",0.0
O106134,C10589,2025-03-31 00:00:00,#Card,Marketplace,Completed,Etchmiadzin,8.5
O106135,C10230,2025-04-20 00:00:00,paypal,Mobile App,Completed,'Armavir',0.0
O106136,C10808,2025-05-21 00:00:00,"card,",Mobile App,Completed,Vagharshapat.,8.5
O106137,C11371,2025-08-14 00:00:00,  Card  ,Website,Completed,ABOVYAN,0.0
O106138,C10478,2025-07-29 00:00:00,Apple Pay,Mobile App,Cancelled,Gyumri,6.0
O106139,C11232,2025-05-11 00:00:00,Card,Website,Completed,Hrazdan,0.0
O106140,C12722,2025-10-29 00:00:00,Card,Website,Shipped,#HRAZDAN,2.5
O106141,C12325,2025-01-29 00:00:00,"bank transfer,",Website,Completed,Armavir,2.5
O106142,C11772,2025-09-09 00:00:00,'PAYPAL',Website,Completed,vanadzor,0.0
O106143,C12100,2025-10-01 00:00:00,Card,Website,Pending,GyUmrI,0.0
O106144,C11884,2025-11-07 00:00:00,Bank Transfer,Mobile App,Completed,"""""YEV.""""",4.5
O106145,C11033,2025-12-25 00:00:00,"Card,",Website,Completed,gyumri,6.0
O106146,C11762,2025-02-27 00:00:00,Cash,Marketplace,Completed,"""GMR""",2.5
O106147,C10747,2025-06-12 00:00:00,'card',Marketplace,Completed,"""""YeREvaN""""",4.5
O106148,C10463,2025-10-07 00:00:00,Card,Website,Completed,armavir,0.0
O106149,C10753,2025-08-05 00:00:00,Card,Website,Completed,Armavir,2.5
O106150,C11840,2025-09-01 00:00:00,Apple Pay,Mobile App,Completed,"dIliJAN,",0.0
O106151,C10582,2025-12-16 00:00:00,#bank transfer,Marketplace,Completed,Abovyan,0.0
O106152,C12205,2025-05-07 00:00:00,Apple Pay,Website,Cancelled,Vanadzor,2.5
O106153,C10018,2025-05-23 00:00:00,BANK TRANSFER,Marketplace,Completed,Yer,4.5
O106154,UNKNOWN,2025-03-16 00:00:00,Card.,Mobile App,Completed,Armavir,2.5
O106155,C11750,2025-07-05 00:00:00,#Card,Social Media,Shipped,armavir,0.0
O106156,C10720,2025-09-01 00:00:00,PayPal,Marketplace,Completed,Abovyan,0.0
O106157,C13092,2025-07-08 00:00:00,bank transfer,Website,Completed,Hrazdan.,0.0
O106158,C13353,2025-06-07 00:00:00,Apple Pay,Website,Completed,Abovyan,4.5
O106159,C12808,2025-01-11 00:00:00,"Card,",Website,Completed,  hrazdan  ,0.0
O106160,C11563,2025-11-27 00:00:00,"Card,",Website,Completed,Abovyan,0.0
O106161,C13066,2025-11-07 00:00:00,"CARD,",Mobile App,Shipped,artashat,4.5
O106162,C13488,2025-01-18 00:00:00,Card,Marketplace,Completed,YErEvAn,8.5
O106163,C12855,2025-12-06 00:00:00,Card,Social Media,Completed,'Dilijan',0.0
O106164,C12770,2025-01-28 00:00:00,#CARD,Website,Shipped,DilIJAN,0.0
O106165,C12332,2025-12-20 00:00:00,Bank Transfer,Website,Completed,"""Vanadzor""",0.0
O106166,C11555,2025-12-10 00:00:00,"""card""",Mobile App,Cancelled,KAPAN,0.0
O106167,C12558,2025-05-03 00:00:00,'Card',Website,Completed,eTCHmiADZin,8.5
O106168,C13069,2025-05-10 00:00:00,'BANK TRANSFER',Website,Pending,Armavir,8.5
O106169,C11419,2025-10-10 00:00:00,CARD,Marketplace,Shipped,Etchmiadzin,8.5
O106170,C12167,2025-07-16 00:00:00,"""""cash""""",Marketplace,Shipped,ARMAVIR,6.0
O106171,C12144,2025-06-08 00:00:00,#CArd,Marketplace,Completed,#yeRevan,0.0
O106172,C12167,2025-11-24 00:00:00,"""PayPal""",Website,Completed,ARTASHAT,4.5
O106173,C11560,2025-12-25 00:00:00,CASH,Mobile App,Completed,Hrazdan,0.0
O106174,C11176,2025-07-05 00:00:00,apple pay,Marketplace,Completed,"""Dilijan""",0.0
O106175,C11268,2025-12-17 00:00:00,#Cash,Website,Completed,'Gyumri',0.0
O106176,C11795,2025-03-04 00:00:00,Card,Marketplace,Pending,"Yer,",6.0
O106177,C12440,2025-10-01 00:00:00,Card,Website,Completed,Abovyan,2.5
O106178,C11166,2025-05-02 00:00:00,Cash,Marketplace,Completed,dilijan,0.0
O106179,C12841,2025-08-15 00:00:00,#caSh,Marketplace,Completed,Armavir,0.0
O106180,C11870,2025-07-18 00:00:00,Bank Transfer,Website,Completed,Vanadzor,2.5
O106181,C12267,2025-01-05 00:00:00,Card,Mobile App,Shipped,Dilijan,4.5
O106182,C12886,2025-07-21 00:00:00,"""""BANK TRANSFER""""",Website,Completed,"""""Abovyan""""",6.0
O106183,C10159,2025-05-11 00:00:00,"""""PayPal""""",Mobile App,Completed,Gyumri,6.0
O106184,C13147,2025-06-04 00:00:00,bank transfer,Mobile App,Shipped,Gyumri,2.5
O106185,C12658,2025-02-16 00:00:00,CASH,Mobile App,Cancelled,GyUmRI,6.0
O106186,C10638,2025-05-01 00:00:00,apple pay,Social Media,Completed,Dilijan,4.5
O106187,C11055,2025-06-02 00:00:00,  CARd  ,Website,Completed,yerev.,0.0
O106188,C12824,2025-04-18 00:00:00,CArd,Website,Completed,Dilijan,6.0
O106189,C10333,2025-03-24 00:00:00,PayPal,Marketplace,Completed,#dilijan,0.0
O106190,C10891,2025-08-13 00:00:00,"""Card""",Mobile App,Completed,HRAZDAN,2.5
O106191,C12987,2025-11-20 00:00:00,Bank Transfer,Marketplace,Completed,hrazdan,4.5
O106192,C12016,2025-06-12 00:00:00,Card,Website,Cancelled,Vanadzor,0.0
O106193,C10351,2025-11-26 00:00:00,Card,Marketplace,Completed,"""Vanadzor""",8.5
O106194,C11362,2025-07-28 00:00:00,"Card,",Marketplace,Completed,Armavir,0.0
O106195,C10925,2025-01-18 00:00:00,Card,Marketplace,Completed,"""""DILIJAN""""",8.5
O106196,C11423,2025-05-21 00:00:00,Card,Marketplace,Cancelled,Kapan,0.0
O106197,C12443,2025-02-11 00:00:00,  Card  ,Website,Cancelled,Abovyan,0.0
O106198,C13273,2025-09-09 00:00:00,PayPal,Website,Cancelled,Armavir,4.5
O106199,C12577,2025-08-30 00:00:00,PAYPAL,Website,Completed,Dilijan,0.0
O106200,C13164,2025-07-31 00:00:00,paypal,Website,Completed,Artashat,0.0
O106201,C12405,2025-06-20 00:00:00,PayPal,Website,Cancelled,Etchmiadzin,8.5
O106202,C11419,2025-08-05 00:00:00,Card,Social Media,Pending,kapaN,8.5
O106203,C12875,2025-02-21 00:00:00,PAYPAL,Mobile App,Completed,KAPAN,6.0
O106204,C10059,2025-03-24 00:00:00,cAsH,Marketplace,Pending,Hrazdan,4.5
O106205,C12524,2025-12-24 00:00:00,#Card,Social Media,Completed,Abovyan,4.5
O106206,C12659,2025-05-14 00:00:00,Bank Transfer.,Website,Completed,Gyumri,4.5
O106207,C10000,2025-09-17 00:00:00,"""Card""",Website,Pending,Yerevan,0.0
O106208,C11578,2025-02-03 00:00:00,paypal,Website,Completed,Armavir,8.5
O106209,C10310,2025-06-30 00:00:00,"Card,",Mobile App,Shipped,Gym,0.0
O106210,C12215,2025-08-04 00:00:00,card,Website,Completed,Armavir,0.0
O106211,C12239,2025-11-05 00:00:00,CARD,Marketplace,Pending,ARtaShaT,6.0
O106212,C13105,2025-10-08 00:00:00,Card,Website,Shipped,'Abovyan',8.5
O106213,C13105,2025-06-17 00:00:00,#PAYPAL,Website,Completed,Yerev.,6.0
O106214,,2025-08-21 00:00:00,Apple Pay,Website,Shipped,Etchmiadzin,8.5
O106215,C10707,2025-12-22 00:00:00,CARD,Mobile App,Shipped,armavir,0.0
O106216,C11181,2025-01-15 00:00:00,cArD,Marketplace,Completed,Yerevan,8.5
O106217,C11780,2025-01-27 00:00:00,#Card,Social Media,Completed,"Hrazdan,",0.0
O106218,C11523,2025-11-25 00:00:00,PayPal,Marketplace,Cancelled,Yerevan,0.0
O106219,C12413,2025-11-25 00:00:00,CARD,Website,Completed,kapan,0.0
O106220,C11363,2025-04-05 00:00:00,aPPLe paY,Mobile App,Pending,Etch.,0.0
O106221,C10857,2025-11-19 00:00:00,"""""Bank Transfer""""",Website,Shipped,Abovyan,0.0
O106222,C13406,2025-08-16 00:00:00,PayPal,Website,Completed,ARMAVIR,0.0
O106223,C12374,2025-11-25 00:00:00,CASH,Mobile App,Completed,Armavir,0.0
O106224,C12161,2025-03-11 00:00:00,"""""Bank Transfer""""",Website,Completed,GMR,6.0
O106225,C12844,2025-01-02 00:00:00,"""Bank Transfer""",Website,Completed,Hrazdan,4.5
O106226,C10918,2025-07-25 00:00:00,PayPal,Website,Shipped,Yerev.,4.5
O106227,C13489,2025-04-13 00:00:00,PayPal,Social Media,Cancelled,Vanadzor,2.5
O106228,C13214,2025-11-18 00:00:00,Cash,Mobile App,Completed,VANADZOR,2.5
O106229,C10608,2025-06-06 00:00:00,  bank transfer  ,Website,Completed,"""""Dilijan""""",4.5
O106230,C10308,2025-06-10 00:00:00,Apple Pay,Marketplace,Cancelled,'Vanadzor',0.0
O106231,C12448,2025-10-22 00:00:00,Apple Pay,Social Media,Pending,VanaDzOR,2.5
O106232,C11343,2025-02-12 00:00:00,"BANk TRaNSFeR,",Marketplace,Completed,"Dilijan,",8.5
O106233,C10211,2025-02-26 00:00:00,card,Mobile App,Cancelled,Gyumri,6.0
O106234,C12364,2025-03-22 00:00:00,CARD,Website,Completed,Kapan,2.5
O106235,C10184,2025-05-08 00:00:00,PayPal,Website,Completed,Kapan,0.0
O106236,C11228,2025-09-22 00:00:00,  CArd  ,Website,Completed,"""""abovyan""""",0.0
O106237,C11387,2025-11-29 00:00:00,Card,Social Media,Completed,Armavir,0.0
O106238,UNKNOWN,2025-03-08 00:00:00,CaRD,Mobile App,Completed,DilijaN,0.0
O106239,C10245,2025-11-01 00:00:00,  bank transfer  ,Website,Completed,Dilijan,0.0
O106240,C10238,2025-12-18 00:00:00,cash,Mobile App,Completed,Armavir,2.5
O106241,C11828,2025-07-30 00:00:00,'Card',Mobile App,Cancelled,aBOvyAn,6.0
O106242,C11414,2025-06-13 00:00:00,Card.,Marketplace,Shipped,Etchmiadzin,8.5
O106243,C10519,2025-08-20 00:00:00,PayPal,Website,Completed,#ETCHMIADZIN,0.0
O106244,C11613,2025-09-02 00:00:00,Apple Pay,Mobile App,Completed,Hrazdan,4.5
O106245,C10276,2025-03-10 00:00:00,#Card,Website,Shipped,abovyan,8.5
O106246,C11005,2025-05-14 00:00:00,card.,Website,Completed,ARTASHAT,0.0
O106247,C12249,2025-03-30 00:00:00,baNk tRaNSFEr.,Mobile App,Completed,Etchmiadzin,4.5
O106248,C10213,2025-12-18 00:00:00,PAYPAL,Website,Completed,KAPAN,4.5
O106249,C10605,2025-10-31 00:00:00,PayPal,Mobile App,Completed,"Hrazdan,",6.0
O106250,C10477,2025-06-17 00:00:00,Bank Transfer,Website,Completed,'GYM',2.5
O106251,C10507,2025-05-25 00:00:00,"PayPal,",Social Media,Cancelled,#Vagharshapat,8.5
O106252,C11098,2025-04-12 00:00:00,caRd,Marketplace,Completed,Vandz.,2.5
O106253,C12716,2025-02-13 00:00:00,caRd,Website,Completed,Dilijan,0.0
O106254,C12712,2025-08-01 00:00:00,Bank Transfer,Mobile App,Cancelled,vagharshapat,2.5
O106255,C11977,2025-07-08 00:00:00,PayPal,Website,Completed,VNZ,8.5
O106256,C10141,2025-04-04 00:00:00,cash,Mobile App,Shipped,  Armavir  ,0.0
O106257,C12369,2025-07-21 00:00:00,Apple Pay,Website,Shipped,Kapan,4.5
O106258,C11717,2025-07-13 00:00:00,PayPal,Website,Completed,Yerevan,0.0
O106259,C10460,2025-10-20 00:00:00,"""BANK TRANSFER""",Social Media,Completed,ABovYan,0.0
O106260,C12754,2025-04-25 00:00:00,CARD,Website,Cancelled,"""""Gym""""",2.5
O106261,C10669,2025-01-11 00:00:00,Card,Mobile App,Completed,vAGHaRSHAPat,0.0
O106262,C13217,2025-01-12 00:00:00,PayPal,Website,Cancelled,"Hrazdan,",0.0
O106263,C12101,2025-10-13 00:00:00,Card,Mobile App,Completed,Gyumri City,0.0
O106264,C13427,2025-11-28 00:00:00,Card.,Website,Shipped,YerevAN,4.5
O106265,C12324,2025-11-10 00:00:00,"paypal,",Website,Shipped,"""Kapan""",0.0
O106266,C11844,2025-11-17 00:00:00,PayPal,Website,Completed,'Artashat',0.0
O106267,C11618,2025-04-28 00:00:00,CARD,Website,Completed,Artashat,0.0
O106268,C10399,2025-02-15 00:00:00,paypal,Social Media,Completed,"Dilijan,",6.0
O106269,C10667,2025-08-25 00:00:00,Card.,Marketplace,Completed,"Vandz.,",0.0
O106270,C12563,2025-04-12 00:00:00,Card,Marketplace,Completed,ETCHMIADZIN,6.0
O106271,C11522,2025-05-15 00:00:00,"""""Bank Transfer""""",Website,Cancelled,Dilijan,0.0
O106272,C11334,2025-12-26 00:00:00,PAYPAL,Website,Completed,Yerevan,6.0
O106273,C11294,2025-03-28 00:00:00,caRD,Mobile App,Shipped,'Yerevan',4.5
O106274,C12623,2025-01-26 00:00:00,"""Card""",Social Media,Completed,Etchmiadzin,0.0
O106275,C11472,2025-07-25 00:00:00,cArd.,Mobile App,Pending,'Etch.',0.0
O106276,C12159,2025-11-13 00:00:00,APPLE PAY,Website,Cancelled,"""Hrazdan""",2.5
O106277,C10238,2025-08-08 00:00:00,Bank Transfer,Marketplace,Completed,Etchmiadzin,0.0
O106278,C13215,2025-11-04 00:00:00,Card,Website,Completed,DILIJan,0.0
O106279,C13445,2025-05-14 00:00:00,Card.,Marketplace,Completed,hrazdan,0.0
O106280,C11043,2025-03-18 00:00:00,CASH,Social Media,Shipped,ETCH.,6.0
O106281,C11312,2025-02-15 00:00:00,Bank Transfer,Social Media,Shipped,ARTASHAT,8.5
O106282,C11616,2025-07-08 00:00:00,PayPal,Website,Completed,"Kapan,",8.5
O106283,C12244,2025-03-29 00:00:00,Card,Mobile App,Completed,Vanadzor,2.5
O106284,C12429,2025-10-18 00:00:00,#APPLE PAY,Mobile App,Completed,Artashat.,8.5
O106285,C11721,2025-03-02 00:00:00,Card,Website,Completed,"""""Etchmiadzin""""",8.5
O106286,C11740,2025-01-08 00:00:00,#Card,Mobile App,Completed,HRAZDAN,0.0
O106287,C11515,2025-09-27 00:00:00,card,Mobile App,Completed,ABOVYAN,0.0
O106288,C12211,2025-08-11 00:00:00,Cash,Website,Completed,Dilijan,0.0
O106289,C12653,2025-08-21 00:00:00,  Apple Pay  ,Website,Cancelled,Yerevan,2.5
O106290,C11272,2025-12-11 00:00:00,Bank Transfer,Website,Completed,KAPAN,4.5
O106291,C13139,2025-09-11 00:00:00,CAsh,Social Media,Shipped,Hrazdan,0.0
O106292,C12902,2025-03-02 00:00:00,Card,Marketplace,Shipped,YVN,6.0
O106293,C11044,2025-04-25 00:00:00,Card,Mobile App,Pending,"""Abovyan""",8.5
O106294,C12878,2025-04-15 00:00:00,#Cash,Website,Pending,Dilijan,0.0
O106295,C11535,2025-04-08 00:00:00,bank transfer,Mobile App,Shipped,Yerevan,0.0
O106296,C12644,2025-05-17 00:00:00,Bank Transfer,Website,Cancelled,Dilijan,0.0
O106297,C13461,2025-05-28 00:00:00,Card,Mobile App,Completed,Abovyan,8.5
O106298,C10535,2025-09-11 00:00:00,Card,Mobile App,Completed,Kapan,0.0
O106299,C12158,2025-07-15 00:00:00,card,Marketplace,Shipped,Artashat,4.5
O106300,C10948,2025-03-08 00:00:00,'PAYPAL',Website,Completed,Gyumri,6.0
O106301,C10862,2025-08-09 00:00:00,"""Cash""",Website,Completed,Abovyan,4.5
O106302,C12642,2025-04-16 00:00:00,Card.,Marketplace,Completed,Yerevan,8.5
O106303,C11021,2025-11-04 00:00:00,CARD,Marketplace,Pending,Etchmiadzin,0.0
O106304,C12507,2025-04-21 00:00:00,  CARD  ,Website,Completed,  Armavir  ,4.5
O106305,C13149,2025-05-25 00:00:00,card,Website,Cancelled,Vandz.,0.0
O106306,C10433,2025-12-13 00:00:00,PAYPAL,Website,Pending,Hrazdan,0.0
O106307,C11403,2025-04-07 00:00:00,APPLE PAY,Mobile App,Completed,"""""YVN""""",0.0
O106308,C12935,2025-08-03 00:00:00,"""""Cash""""",Marketplace,Completed,hrazdan,0.0
O106309,C10782,2025-04-03 00:00:00,Card,Mobile App,Completed,Yerevan,2.5
O106310,C13410,2025-07-29 00:00:00,"""Bank Transfer""",Website,Completed,Hrazdan,6.0
O106311,C10987,2025-03-16 00:00:00,BaNK tRANSfer,Mobile App,Completed,"ARTASHAT,",8.5
O106312,C13495,2025-01-15 00:00:00,card,Website,Pending,kapan,0.0
O106313,C10168,2025-05-29 00:00:00,PayPal,Website,Completed,Kapan,8.5
O106314,C10708,2025-05-15 00:00:00,paypal,Website,Pending,"""Artashat""",4.5
O106315,C10964,2025-05-01 00:00:00,Card,Website,Pending,"""""hrazdan""""",6.0
O106316,C13333,2025-11-13 00:00:00,Cash,Marketplace,Cancelled,Armavir,2.5
O106317,C12774,2025-08-19 00:00:00,Bank Transfer,Website,Shipped,Kapan,0.0
O106318,C11602,2025-05-08 00:00:00,Bank Transfer,Mobile App,Completed,Etch.,6.0
O106319,C10228,2025-07-09 00:00:00,card,Mobile App,Completed,Vagharshapat.,4.5
O106320,C11184,2025-10-26 00:00:00,Card,Social Media,Cancelled,"Kapan,",0.0
O106321,C10426,2025-12-17 00:00:00,Card,Marketplace,Cancelled,Dilijan,8.5
O106322,C10121,2025-11-28 00:00:00,"""Bank Transfer""",Marketplace,Completed,VNZ,2.5
O106323,C12196,2025-08-23 00:00:00,Card,Website,Completed,#Hrazdan,0.0
O106324,C12899,2025-02-13 00:00:00,Cash.,Website,Completed,Gyumri,8.5
O106325,C12752,2025-01-06 00:00:00,'PayPal',Mobile App,Cancelled,Hrazdan.,0.0
O106326,C10110,2025-08-29 00:00:00,Card,Website,Completed,armavir,0.0
O106327,C11244,2025-03-10 00:00:00,Bank Transfer,Website,Pending,  kapan  ,0.0
O106328,C11927,2025-06-15 00:00:00,"""""card""""",Website,Completed,vanadzor,0.0
O106329,C10063,2025-12-21 00:00:00,Card,Website,Cancelled,  Kapan  ,8.5
O106330,,2025-07-23 00:00:00,Card,Mobile App,Completed,GyUMRI,6.0
O106331,C11377,2025-12-18 00:00:00,#APPLE PAY,Mobile App,Completed,Abovyan,2.5
O106332,C10908,2025/13/45,PayPal,Marketplace,Completed,Dilijan,4.5
O106333,C11771,2025-07-16 00:00:00,  Card  ,Website,Completed,Gyumri,2.5
O106334,C11508,2025-12-29 00:00:00,APPLE PAY,Website,Cancelled,'Kapan',8.5
O106335,C10012,2025-08-05 00:00:00,PayPal,Mobile App,Shipped,#Hrazdan,6.0
O106336,C12981,2025-11-02 00:00:00,Card,Social Media,Cancelled,Artashat,0.0
O106337,C11176,2025-05-12 00:00:00,Card,Website,Completed,Kapan,8.5
O106338,C10238,2025-02-07 00:00:00,CARD,Mobile App,Cancelled,gym,8.5
O106339,C13261,2025-02-18 00:00:00,"""bank transfer""",Website,Completed,Abovyan,0.0
O106340,C10662,2025-10-13 00:00:00,Bank Transfer,Website,Completed,vanadzor,0.0
O106341,C11109,2025-01-31 00:00:00,CARD,Website,Completed,Dilijan,0.0
O106342,C13092,2025-01-27 00:00:00,"CARD,",Mobile App,Pending,  Gyumri  ,4.5
O106343,C10693,2025-06-20 00:00:00,Card,Mobile App,Completed,Gym,2.5
O106344,C13390,2025-05-01 00:00:00,CArD,Website,Completed,armavir,4.5
O106345,C11181,2025-08-30 00:00:00,"""""CAsh""""",Mobile App,Completed,#Etchmiadzin,2.5
O106346,C13018,2025-07-01 00:00:00,Card,Website,Shipped,VNZ,6.0
O106347,C13011,2025-11-07 00:00:00,Cash,Website,Completed,Armavir,6.0
O106348,C11504,2025-12-10 00:00:00,Apple Pay,Website,Cancelled,  VNZ  ,0.0
O106349,C11902,2025-11-03 00:00:00,Card,Marketplace,Cancelled,Hrazdan,0.0
O106350,C10075,2025-12-30 00:00:00,Card,Website,Pending,Yerevan,2.5
O106351,C10328,2025-01-24 00:00:00,card,Website,Completed,YeV.,0.0
O106352,C11439,2025-01-03 00:00:00,card.,Website,Pending,#Dilijan,0.0
O106353,C13274,2025-05-10 00:00:00,"Bank Transfer,",Mobile App,Completed,Gyumri,6.0
O106354,C11252,2025-09-16 00:00:00,cash,Marketplace,Completed,Kapan,0.0
O106355,C12199,2025-11-14 00:00:00,Cash,Mobile App,Shipped,Yerev.,0.0
O106356,C10071,2025-07-15 00:00:00,Card,Mobile App,Completed,Kapan.,6.0
O106357,C10224,2025-06-04 00:00:00,Card,Website,Shipped,DILIjaN,6.0
O106358,C12520,2025-07-22 00:00:00,CARD,Marketplace,Completed,ARtasHat,4.5
O106359,C12407,2025-12-10 00:00:00,Bank Transfer,Website,Completed,'HRAZDAN',0.0
O106360,C12587,2025-07-09 00:00:00,"Card,",Website,Completed,"""""eTcHMIAdziN""""",2.5
O106361,C10810,2025-03-09 00:00:00,PayPal,Mobile App,Completed,Dilijan,6.0
O106362,C12656,2025-10-14 00:00:00,Cash,Mobile App,Completed,KAPAN,0.0
O106363,C13117,2025-01-22 00:00:00,"""Card""",Website,Completed,"""Armavir""",0.0
O106364,C12048,2025-10-25 00:00:00,#cash,Social Media,Cancelled,GYUMRI,2.5
O106365,C10677,2025-04-02 00:00:00,Apple Pay,Mobile App,Pending,gYM,8.5
O106366,C13316,2025-05-14 00:00:00,cArd,Website,Completed,Artashat,0.0
O106367,C13290,2025-03-28 00:00:00,Card,Website,Shipped,Vagharshapat,4.5
O106368,C10290,2025-09-15 00:00:00,Card,Website,Shipped,kapan,8.5
O106369,C11481,2025-09-10 00:00:00,Bank Transfer,Social Media,Completed,Hrazdan,4.5
O106370,C12251,2025-06-23 00:00:00,Card,Mobile App,Completed,"Yer,",0.0
O106371,C11225,2025-08-28 00:00:00,Apple Pay,Mobile App,Completed,ARMAVIR,0.0
O106372,C10565,2025-03-09 00:00:00,"""BANK TRANSFER""",Mobile App,Cancelled,yerevan city,0.0
O106373,C12529,2025-02-15 00:00:00,#PayPal,Marketplace,Pending,yeREv.,0.0
O106374,C11815,2025-06-12 00:00:00,Card,Mobile App,Pending,Gyumri,0.0
O106375,C10510,2025-12-30 00:00:00,paypal,Website,Completed,Hrazdan,0.0
O106376,C10923,2025-09-29 00:00:00,Card.,Mobile App,Cancelled,Abovyan,2.5
O106377,C12325,2025-08-10 00:00:00,Card.,Mobile App,Shipped,"""""Abovyan""""",2.5
O106378,C13052,2025-03-14 00:00:00,PayPal,Social Media,Cancelled,Yev.,6.0
O106379,C10015,2025-05-14 00:00:00,Card,Mobile App,Completed,Yerevan,2.5
O106380,C12403,2025-03-01 00:00:00,#Apple Pay,Website,Cancelled,Dilijan,0.0
O106381,C10355,2025-06-10 00:00:00,"""Card""",Website,Pending,"""""Gyumri""""",0.0
O106382,C10829,2025-01-23 00:00:00,Apple Pay,Website,Shipped,Gyumri,4.5
O106383,C12646,2025-03-07 00:00:00,"""""CASh""""",Mobile App,Completed,Yerevan,6.0
O106384,C11101,2025-09-13 00:00:00,#Bank Transfer,Website,Cancelled,Dilijan,0.0
O106385,C12975,2025-05-24 00:00:00,Card,Mobile App,Completed,Armavir,0.0
O106386,C11090,2025-07-04 00:00:00,Cash,Marketplace,Completed,vanadzor,6.0
O106387,C12906,2025-08-09 00:00:00,#Bank Transfer,Website,Completed,  Armavir  ,0.0
O106388,C11746,2025-05-25 00:00:00,"""""paypal""""",Mobile App,Pending,"Hrazdan,",6.0
